transaction_id,customer_id,transaction_timestamp,product_category,total_amount,payment_method,country,is_returned
895,1894,2023-12-08,Electronics,20.82,Bank Transfer,France,0
896,1360,2023-11-12,Home,185.4,Bank Transfer,Germany,0
897,1934,2023-04-11,Toys,173.49,Credit Card,UK,0
898,1000,2023-09-01,Home,199.97,Credit Card,UK,1
899,1386,2023-01-12,Books,77.8,Credit Card,France,0
900,1972,2023-08-27,Toys,371.7,PayPal,USA,0
901,1347,2023-02-18,Toys,429.91,PayPal,Germany,0
902,1189,2023-02-11,Electronics,469.97,Bank Transfer,France,0
903,1504,2023-06-15,Books,251.26,PayPal,France,0
904,1190,2023-03-23,Clothing,353.42,Credit Card,UK,0
905,1507,2023-10-18,Electronics,429.22,Bank Transfer,Germany,0
906,1368,2023-06-07,Electronics,214.96,Bank Transfer,USA,0
907,1408,2023-08-04,Home,161.61,PayPal,UK,1
908,1823,2023-06-07,Home,469.0,Bank Transfer,France,0
909,1928,2023-05-14,Home,262.68,PayPal,UK,0
910,1933,2023-03-08,Electronics,253.65,PayPal,UK,0
911,1116,2023-12-02,Clothing,97.42,Bank Transfer,India,1
912,1133,2023-01-07,Toys,63.0,PayPal,UK,0
913,1057,2023-01-14,Home,422.63,PayPal,UK,0
914,1555,2023-03-14,Clothing,310.93,PayPal,Germany,0
915,1684,2023-06-12,Books,169.65,PayPal,UK,0
916,1671,2023-03-07,Home,103.95,Bank Transfer,USA,0
917,1172,2023-12-13,Toys,282.19,Credit Card,France,0
918,1828,2023-05-10,Books,296.12,Credit Card,Germany,0
919,1814,2023-07-25,Books,111.43,PayPal,UK,1
920,1148,2023-10-03,Toys,427.19,PayPal,USA,0
921,1079,2023-09-13,Home,51.29,PayPal,France,1
922,1885,2023-09-23,Electronics,184.49,Credit Card,Germany,1
923,1212,2023-01-25,Toys,343.39,PayPal,USA,0
924,1202,2023-10-08,Toys,144.32,Bank Transfer,UK,0
925,1763,2023-09-10,Toys,415.56,Bank Transfer,India,0
926,1228,2023-11-06,Books,372.54,Bank Transfer,India,0
927,1675,2023-10-16,Clothing,396.62,Credit Card,Germany,0
928,1226,2023-06-13,Electronics,68.36,PayPal,USA,0
929,1658,2023-04-05,Home,78.87,PayPal,France,0
930,1531,2023-09-27,Home,150.37,PayPal,USA,0
931,1440,2023-11-17,Clothing,263.86,Credit Card,India,0
932,1401,2023-04-20,Toys,376.53,Credit Card,Germany,1
933,1046,2023-12-02,Electronics,419.9,Credit Card,UK,0
934,1232,2023-11-06,Home,355.12,Credit Card,USA,1
935,1304,2023-08-26,Home,465.01,Bank Transfer,India,0
936,1525,2023-01-25,Toys,371.98,Credit Card,France,0
937,1142,2023-05-21,Clothing,160.07,Credit Card,Germany,0
938,1414,2023-04-27,Electronics,139.89,Credit Card,UK,0
939,1512,2023-01-25,Clothing,351.13,PayPal,USA,0
940,1372,2023-03-20,Clothing,104.51,PayPal,France,0
941,1565,2023-03-09,Electronics,55.43,PayPal,UK,0
942,1885,2023-06-22,Electronics,270.79,Bank Transfer,India,0
943,1258,2023-01-12,Home,412.6,Bank Transfer,India,0
944,1655,2023-10-15,Home,59.68,Credit Card,France,0
945,1470,2023-05-08,Electronics,398.03,PayPal,India,0
946,1952,2023-04-06,Books,407.67,Bank Transfer,Germany,0
947,1970,2023-04-02,Home,246.31,PayPal,France,1
948,1011,2023-05-21,Books,38.08,Bank Transfer,India,0
949,1329,2023-01-31,Electronics,95.55,Bank Transfer,USA,1
950,1735,2023-11-30,Home,356.64,Credit Card,India,0
951,1783,2023-01-20,Clothing,358.77,Credit Card,Germany,0
952,1967,2023-05-26,Electronics,450.19,Bank Transfer,UK,0
953,1357,2023-11-12,Toys,295.52,Credit Card,UK,0
954,1971,2023-06-09,Books,70.81,Bank Transfer,India,0
955,1407,2023-12-15,Electronics,69.49,Bank Transfer,UK,0
956,1667,2023-02-12,Electronics,363.35,PayPal,India,0
957,1372,2023-09-11,Home,100.05,Credit Card,Germany,0
958,1007,2023-05-10,Home,170.91,Credit Card,UK,0
959,1121,2023-03-01,Home,248.73,Credit Card,USA,0
960,1347,2023-05-31,Toys,22.13,PayPal,India,0
961,1675,2023-10-14,Home,131.92,PayPal,UK,0
962,1089,2023-01-05,Electronics,209.87,PayPal,Germany,0
963,1647,2023-09-23,Home,147.02,Credit Card,Germany,1
964,1697,2023-12-11,Clothing,76.82,Credit Card,USA,0
965,1315,2023-05-10,Home,366.73,Credit Card,Germany,0
966,1177,2023-09-24,Toys,408.44,PayPal,Germany,1
967,1539,2023-06-27,Clothing,136.16,PayPal,UK,0
968,1731,2023-09-10,Electronics,389.47,Bank Transfer,India,0
969,1868,2023-02-25,Electronics,198.92,PayPal,France,0
970,1040,2023-03-24,Books,258.28,Bank Transfer,Germany,0
971,1739,2023-04-09,Clothing,429.44,Credit Card,Germany,0
972,1703,2023-05-29,Books,377.48,PayPal,France,0
973,1922,2023-11-25,Clothing,404.51,Credit Card,Germany,0
974,1501,2023-06-05,Clothing,77.05,Credit Card,UK,0
975,1958,2023-07-09,Toys,44.16,Credit Card,UK,1
976,1144,2023-09-20,Books,447.77,Credit Card,France,0
977,1200,2023-03-21,Toys,200.04,PayPal,Germany,0
978,1928,2023-09-09,Clothing,151.06,Credit Card,Germany,0
979,1723,2023-04-07,Electronics,365.1,Bank Transfer,India,0
980,1460,2023-09-17,Clothing,419.84,PayPal,Germany,0
981,1731,2023-09-17,Toys,432.62,Credit Card,UK,0
982,1751,2023-04-13,Books,164.84,PayPal,USA,0
983,1924,2023-02-09,Books,427.58,Bank Transfer,USA,0
984,1908,2023-09-30,Toys,30.06,Credit Card,USA,0
985,1557,2023-04-11,Books,34.33,Bank Transfer,USA,0
986,1546,2023-12-25,Home,315.52,Credit Card,Germany,0
987,1252,2023-11-04,Electronics,40.92,Bank Transfer,Germany,0
988,1389,2023-08-09,Electronics,169.06,Credit Card,India,1
989,1593,2023-11-04,Electronics,339.65,PayPal,Germany,0
990,1882,2023-05-04,Books,175.26,Credit Card,USA,0
991,1255,2023-08-19,Books,98.0,PayPal,France,0
992,1708,2023-06-27,Clothing,147.86,Credit Card,France,0
993,1814,2023-03-04,Clothing,234.21,Credit Card,UK,0
994,1920,2023-04-26,Electronics,242.94,Bank Transfer,UK,0
995,1449,2023-07-10,Home,393.67,Bank Transfer,Germany,0
996,1009,2023-03-03,Clothing,377.58,Bank Transfer,France,0
997,1823,2023-09-13,Clothing,233.84,Credit Card,USA,0
998,1797,2023-01-07,Books,424.38,Credit Card,USA,0
999,1241,2023-06-04,Home,65.98,Credit Card,USA,1
1000,1250,2023-04-02,Electronics,135.12,PayPal,Germany,0
1001,1876,2023-01-14,Clothing,415.71,PayPal,Germany,0
1002,1004,2023-08-17,Home,195.22,Credit Card,India,0
1003,1118,2023-03-27,Home,490.78,Bank Transfer,USA,0
1004,1800,2023-05-13,Electronics,238.46,Bank Transfer,USA,0
1005,1373,2023-07-02,Home,398.05,Bank Transfer,Germany,0
1006,1064,2023-03-03,Home,207.13,Credit Card,Germany,0
1007,1145,2023-08-07,Home,218.23,Bank Transfer,India,1
1008,1223,2023-09-03,Clothing,197.61,Credit Card,India,0
1009,1238,2023-08-18,Electronics,362.35,PayPal,UK,1
1010,1176,2023-03-20,Home,278.28,Bank Transfer,France,0
1011,1778,2023-05-29,Home,472.45,PayPal,USA,0
1012,1852,2023-05-18,Clothing,132.94,Bank Transfer,USA,0
1013,1281,2023-11-10,Electronics,59.28,Credit Card,India,0
1014,1062,2023-03-06,Books,202.7,Credit Card,India,0
1015,1216,2023-01-13,Clothing,312.19,Credit Card,UK,0
1016,1853,2023-08-01,Electronics,431.79,Credit Card,France,0
1017,1826,2023-08-30,Home,179.64,Bank Transfer,UK,0
1018,1794,2023-08-01,Electronics,330.36,PayPal,France,1
1019,1688,2023-06-30,Electronics,181.6,Credit Card,USA,0
1020,1460,2023-12-04,Electronics,312.44,Bank Transfer,UK,1
1021,1928,2023-06-22,Books,443.56,PayPal,India,0
1022,1609,2023-06-09,Electronics,123.37,Credit Card,UK,1
1023,1104,2023-06-13,Books,208.08,PayPal,UK,0
1024,1098,2023-07-07,Home,496.7,Credit Card,USA,0
1025,1510,2023-07-10,Books,435.59,PayPal,India,0
1026,1384,2023-11-04,Home,286.67,PayPal,India,0
1027,1404,2023-09-13,Home,263.15,Credit Card,Germany,0
1028,1822,2023-07-02,Books,149.45,Bank Transfer,Germany,0
1029,1517,2023-04-27,Clothing,263.43,PayPal,Germany,0
1030,1475,2023-10-09,Toys,425.61,Credit Card,USA,0
1031,1976,2023-07-15,Electronics,345.74,PayPal,UK,0
1032,1708,2023-02-03,Toys,152.12,PayPal,India,0
1033,1862,2023-02-21,Electronics,108.72,Bank Transfer,India,0
1034,1644,2023-04-22,Electronics,139.95,PayPal,UK,1
1035,1869,2023-09-09,Home,93.18,PayPal,India,0
1036,1770,2023-03-23,Electronics,56.86,Credit Card,UK,0
1037,1436,2023-08-20,Electronics,215.38,Credit Card,USA,1
1038,1022,2023-08-15,Books,65.52,Bank Transfer,USA,0
1039,1996,2023-08-21,Toys,94.24,PayPal,USA,0
1040,1564,2023-08-09,Books,278.19,PayPal,UK,0
1041,1676,2023-02-11,Electronics,90.65,PayPal,UK,0
1042,1713,2023-01-21,Home,41.3,Bank Transfer,France,0
1043,1457,2023-02-11,Books,165.52,PayPal,India,0
1044,1082,2023-04-23,Books,117.96,Credit Card,India,0
1045,1144,2023-04-15,Clothing,262.5,Bank Transfer,France,0
1046,1084,2023-07-11,Electronics,60.16,Credit Card,France,0
1047,1077,2023-01-17,Home,378.37,Credit Card,USA,1
1048,1456,2023-04-30,Books,454.05,Bank Transfer,France,0
1049,1877,2023-05-09,Books,374.28,Credit Card,UK,1
1050,1000,2023-05-10,Home,271.09,PayPal,Germany,1
1051,1050,2023-03-01,Electronics,431.73,Bank Transfer,UK,0
1052,1684,2023-02-17,Clothing,350.51,Credit Card,France,0
1053,1716,2023-01-29,Books,15.17,PayPal,India,0
1054,1771,2023-04-07,Clothing,203.1,PayPal,UK,0
1055,1445,2023-01-10,Toys,426.97,Credit Card,India,0
1056,1448,2023-08-30,Electronics,179.47,PayPal,UK,1
1057,1880,2023-11-10,Toys,27.26,Bank Transfer,India,0
1058,1487,2023-08-20,Toys,375.63,Credit Card,UK,0
1059,1799,2023-10-04,Toys,403.0,PayPal,India,0
1060,1033,2023-10-11,Electronics,88.69,PayPal,Germany,0
1061,1347,2023-07-22,Electronics,273.3,Credit Card,USA,0
1062,1094,2023-09-04,Home,104.06,Credit Card,UK,0
1063,1071,2023-10-17,Clothing,362.42,Credit Card,Germany,0
1064,1550,2023-09-21,Clothing,143.06,Credit Card,USA,0
1065,1153,2023-08-02,Home,164.95,Bank Transfer,UK,0
1066,1249,2023-07-19,Home,424.04,Credit Card,Germany,0
1067,1673,2023-03-20,Toys,243.4,Bank Transfer,Germany,0
1068,1437,2023-12-09,Home,338.18,Bank Transfer,Germany,0
1069,1117,2023-12-10,Books,207.16,Credit Card,France,0
1070,1770,2023-06-22,Clothing,156.02,Bank Transfer,India,0
1071,1890,2023-03-10,Home,316.48,Credit Card,USA,0
1072,1305,2023-03-28,Books,85.88,Credit Card,India,0
1073,1267,2023-04-11,Books,192.77,PayPal,India,0
1074,1960,2023-01-08,Books,112.43,Credit Card,India,1
1075,1053,2023-11-29,Books,350.94,PayPal,Germany,0
1076,1235,2023-07-19,Toys,472.66,Bank Transfer,India,0
1077,1388,2023-03-28,Books,497.8,PayPal,France,0
1078,1989,2023-02-12,Toys,230.64,Bank Transfer,UK,0
1079,1733,2023-04-19,Toys,133.74,Credit Card,Germany,0
1080,1762,2023-06-01,Books,226.99,Bank Transfer,USA,0
1081,1824,2023-01-17,Clothing,425.16,Bank Transfer,UK,0
1082,1400,2023-05-13,Books,110.94,Credit Card,UK,0
1083,1623,2023-05-28,Books,476.53,Bank Transfer,UK,0
1084,1766,2023-10-04,Books,177.51,Credit Card,India,0
1085,1302,2023-08-20,Clothing,493.04,PayPal,India,0
1086,1918,2023-11-10,Electronics,420.92,Credit Card,Germany,1
1087,1206,2023-08-16,Electronics,406.2,Credit Card,India,0
1088,1228,2023-05-19,Toys,165.77,Bank Transfer,India,0
1089,1852,2023-07-30,Toys,14.3,PayPal,India,0
1090,1909,2023-01-28,Clothing,197.25,Credit Card,Germany,0
1091,1577,2023-02-20,Home,157.89,PayPal,Germany,0
1092,1074,2023-09-18,Electronics,28.32,PayPal,France,0
1093,1434,2023-09-18,Toys,257.63,Bank Transfer,France,0
1094,1102,2023-12-16,Electronics,207.49,Credit Card,France,0
1095,1421,2023-12-18,Clothing,320.93,Bank Transfer,France,1
1096,1703,2023-01-08,Clothing,314.38,Credit Card,UK,0
1097,1763,2023-11-16,Home,69.17,PayPal,UK,0
1098,1737,2023-05-18,Home,488.71,Credit Card,France,0
1099,1805,2023-02-07,Clothing,101.6,Credit Card,France,0
1100,1305,2023-04-21,Toys,228.18,PayPal,USA,0
1101,1097,2023-08-08,Electronics,249.18,PayPal,UK,0
1102,1849,2023-12-03,Books,408.4,Credit Card,USA,0
1103,1797,2023-08-11,Home,58.62,Bank Transfer,USA,0
1104,1334,2023-05-16,Books,220.04,Credit Card,India,0
1105,1858,2023-09-13,Toys,317.97,PayPal,Germany,0
1106,1434,2023-12-26,Home,115.43,Bank Transfer,UK,0
1107,1446,2023-11-25,Books,317.46,PayPal,France,0
1108,1993,2023-02-18,Toys,462.6,PayPal,France,0
1109,1307,2023-10-19,Electronics,498.78,Bank Transfer,Germany,1
1110,1248,2023-11-20,Toys,25.9,PayPal,UK,1
1111,1165,2023-03-19,Home,125.44,PayPal,France,0
1112,1480,2023-04-15,Clothing,162.05,PayPal,France,0
1113,1983,2023-06-18,Electronics,205.57,PayPal,India,0
1114,1334,2023-08-05,Books,128.71,PayPal,USA,0
1115,1541,2023-04-29,Home,109.71,PayPal,France,0
1116,1758,2023-07-09,Clothing,477.73,PayPal,UK,0
1117,1105,2023-09-12,Toys,460.08,PayPal,Germany,0
1118,1562,2023-09-23,Clothing,33.03,PayPal,India,0
1119,1080,2023-05-29,Home,176.02,Credit Card,UK,0
1120,1132,2023-06-13,Home,208.52,Credit Card,India,0
1121,1796,2023-05-20,Clothing,127.12,PayPal,USA,0
1122,1899,2023-12-13,Toys,318.15,Credit Card,France,0
1123,1137,2023-09-15,Clothing,323.79,Bank Transfer,UK,0
1124,1183,2023-09-26,Home,426.75,Credit Card,Germany,0
1125,1400,2023-06-30,Home,373.03,PayPal,USA,0
1126,1329,2023-06-09,Books,275.86,PayPal,USA,0
1127,1784,2023-12-17,Books,330.26,Credit Card,India,0
1128,1507,2023-10-15,Electronics,144.25,PayPal,USA,0
1129,1851,2023-10-15,Home,300.6,Bank Transfer,UK,0
1130,1983,2023-08-14,Books,249.72,Bank Transfer,India,0
1131,1068,2023-01-11,Clothing,75.34,PayPal,USA,0
1132,1545,2023-01-10,Toys,128.85,Bank Transfer,Germany,0
1133,1773,2023-09-28,Clothing,152.93,Bank Transfer,UK,1
1134,1052,2023-09-30,Toys,462.91,Credit Card,Germany,1
1135,1449,2023-07-02,Books,122.89,Bank Transfer,Germany,0
1136,1204,2023-06-02,Electronics,151.73,Credit Card,India,1
1137,1125,2023-11-11,Clothing,190.98,PayPal,France,0
1138,1746,2023-11-30,Clothing,335.23,Credit Card,India,0
1139,1042,2023-05-04,Clothing,67.94,PayPal,UK,0
1140,1751,2023-04-24,Toys,477.43,PayPal,UK,0
1141,1970,2023-10-05,Books,434.13,PayPal,India,0
1142,1882,2023-08-01,Clothing,292.84,PayPal,France,0
1143,1110,2023-06-21,Clothing,340.28,PayPal,India,0
1144,1760,2023-10-15,Electronics,18.16,Credit Card,UK,0
1145,1662,2023-06-23,Electronics,176.08,PayPal,France,0
1146,1182,2023-04-23,Books,399.87,Bank Transfer,UK,0
1147,1847,2023-05-02,Books,47.97,Bank Transfer,France,0
1148,1094,2023-02-01,Home,148.33,PayPal,France,0
1149,1970,2023-08-10,Electronics,296.8,Bank Transfer,India,0
1150,1373,2023-04-29,Home,135.64,Credit Card,India,0
1151,1911,2023-02-08,Toys,467.65,Credit Card,India,0
1152,1519,2023-09-25,Home,74.22,PayPal,France,0
1153,1899,2023-08-21,Clothing,400.72,PayPal,France,0
1154,1359,2023-01-18,Home,258.89,PayPal,UK,0
1155,1899,2023-05-29,Books,377.66,Bank Transfer,Germany,0
1156,1695,2023-05-29,Toys,162.25,Bank Transfer,India,0
1157,1280,2023-05-06,Clothing,262.1,Credit Card,UK,1
1158,1194,2023-10-29,Home,429.85,Bank Transfer,UK,0
1159,1863,2023-12-26,Toys,238.77,Credit Card,USA,0
1160,1194,2023-08-26,Toys,186.26,Bank Transfer,India,0
1161,1666,2023-05-15,Clothing,272.72,Credit Card,UK,0
1162,1092,2023-05-31,Home,361.51,PayPal,USA,0
1163,1671,2023-08-24,Toys,227.35,Bank Transfer,India,0
1164,1945,2023-08-12,Toys,470.05,Credit Card,France,0
1165,1060,2023-07-22,Electronics,154.52,Bank Transfer,USA,0
1166,1633,2023-09-13,Toys,242.98,PayPal,France,0
1167,1050,2023-03-27,Electronics,380.89,Credit Card,Germany,0
1168,1402,2023-05-30,Home,347.67,Bank Transfer,Germany,0
1169,1788,2023-08-23,Home,433.18,Bank Transfer,Germany,0
1170,1004,2023-12-11,Home,498.44,PayPal,Germany,0
1171,1465,2023-01-22,Books,219.16,PayPal,UK,0
1172,1603,2023-12-14,Home,64.46,Credit Card,Germany,0
1173,1681,2023-10-12,Toys,24.9,Bank Transfer,UK,0
1174,1828,2023-09-26,Clothing,366.17,Bank Transfer,UK,0
1175,1533,2023-09-15,Electronics,438.27,PayPal,India,0
1176,1404,2023-01-29,Books,118.15,PayPal,UK,0
1177,1837,2023-08-01,Home,87.64,Credit Card,UK,0
1178,1512,2023-10-10,Home,40.48,Bank Transfer,Germany,0
1179,1644,2023-02-19,Clothing,413.12,Bank Transfer,UK,0
1180,1232,2023-04-05,Clothing,162.58,Credit Card,France,0
1181,1523,2023-03-29,Books,206.83,Credit Card,Germany,0
1182,1345,2023-02-13,Electronics,256.35,PayPal,USA,0
1183,1045,2023-10-05,Home,421.33,PayPal,Germany,0
1184,1545,2023-06-20,Books,328.91,Credit Card,UK,0
1185,1944,2023-07-08,Toys,311.38,Credit Card,France,0
1186,1077,2023-12-19,Toys,96.08,Bank Transfer,Germany,0
1187,1729,2023-07-03,Books,261.46,Credit Card,France,0
1188,1812,2023-01-03,Home,360.54,Credit Card,USA,0
1189,1922,2023-07-10,Books,486.9,Bank Transfer,USA,0
1190,1072,2023-04-28,Home,108.69,Credit Card,India,0
1191,1793,2023-01-19,Clothing,14.68,PayPal,India,0
1192,1248,2023-01-23,Books,46.9,PayPal,Germany,0
1193,1046,2023-01-30,Home,194.17,Bank Transfer,India,0
1194,1120,2023-10-22,Books,412.07,Credit Card,France,0
1195,1213,2023-04-18,Books,13.5,PayPal,India,0
1196,1238,2023-10-08,Home,233.8,PayPal,France,0
1197,1055,2023-05-08,Home,171.32,PayPal,India,0
1198,1349,2023-08-17,Electronics,35.72,PayPal,India,0
1199,1106,2023-04-21,Books,230.62,Credit Card,India,0
1200,1830,2023-05-16,Toys,134.83,Credit Card,UK,0
1201,1047,2023-12-28,Books,182.42,Credit Card,UK,0
1202,1572,2023-07-05,Books,355.75,Credit Card,India,0
1203,1336,2023-05-24,Home,265.56,PayPal,France,0
1204,1025,2023-03-13,Books,71.08,Bank Transfer,Germany,0
1205,1803,2023-05-09,Books,481.09,Bank Transfer,USA,0
1206,1256,2023-12-30,Toys,321.6,PayPal,UK,0
1207,1007,2023-09-18,Home,385.28,PayPal,India,0
1208,1624,2023-01-03,Books,48.81,Bank Transfer,USA,0
1209,1866,2023-04-14,Clothing,33.06,Bank Transfer,UK,0
1210,1252,2023-08-12,Electronics,19.53,PayPal,Germany,0
1211,1691,2023-11-16,Toys,102.51,PayPal,France,0
1212,1718,2023-12-28,Books,213.06,Credit Card,India,1
1213,1302,2023-12-20,Clothing,468.55,Credit Card,Germany,0
1214,1638,2023-01-10,Books,233.96,Bank Transfer,UK,0
1215,1055,2023-10-29,Books,152.23,PayPal,India,0
1216,1725,2023-08-19,Home,285.35,Bank Transfer,USA,0
1217,1525,2023-08-07,Home,64.85,Credit Card,France,0
1218,1473,2023-03-07,Home,308.66,Credit Card,UK,0
1219,1027,2023-04-22,Clothing,288.53,Bank Transfer,France,0
1220,1982,2023-01-13,Books,398.08,Credit Card,India,1
1221,1077,2023-03-27,Electronics,493.48,PayPal,Germany,0
1222,1215,2023-08-22,Toys,132.93,Bank Transfer,France,0
1223,1385,2023-03-31,Home,259.73,PayPal,USA,0
1224,1364,2023-11-10,Home,455.34,PayPal,UK,0
1225,1665,2023-02-23,Books,394.74,Credit Card,USA,0
1226,1525,2023-01-12,Books,248.83,PayPal,France,0
1227,1698,2023-07-28,Clothing,473.23,Bank Transfer,Germany,0
1228,1311,2023-01-14,Clothing,38.05,PayPal,Germany,0
1229,1882,2023-05-01,Home,466.19,PayPal,USA,0
1230,1006,2023-01-20,Books,34.75,PayPal,India,1
1231,1002,2023-03-16,Electronics,278.18,PayPal,India,0
1232,1622,2023-08-31,Toys,446.32,PayPal,Germany,0
1233,1918,2023-08-11,Books,138.73,Credit Card,USA,0
1234,1749,2023-03-11,Books,241.4,Bank Transfer,USA,0
1235,1362,2023-11-08,Clothing,168.92,Credit Card,USA,0
1236,1750,2023-07-30,Toys,476.55,Bank Transfer,France,0
1237,1507,2023-04-11,Home,413.59,Bank Transfer,India,0
1238,1273,2023-07-05,Books,357.41,Bank Transfer,India,0
1239,1505,2023-05-12,Home,297.94,Bank Transfer,France,0
1240,1805,2023-04-21,Books,412.09,Bank Transfer,UK,0
1241,1738,2023-05-12,Home,202.21,PayPal,France,0
1242,1882,2023-01-20,Toys,229.3,Credit Card,USA,0
1243,1014,2023-01-24,Clothing,367.7,Credit Card,France,0
1244,1191,2023-08-15,Toys,185.3,PayPal,USA,0
1245,1984,2023-06-03,Electronics,41.31,Bank Transfer,Germany,0
1246,1630,2023-10-20,Clothing,46.42,Credit Card,USA,0
1247,1484,2023-08-18,Toys,66.53,PayPal,India,0
1248,1027,2023-11-06,Electronics,436.14,PayPal,France,0
1249,1713,2023-12-25,Books,241.39,Credit Card,USA,0
1250,1038,2023-07-21,Books,359.31,Credit Card,UK,1
1251,1952,2023-02-07,Home,202.53,Bank Transfer,Germany,0
1252,1272,2023-09-17,Clothing,136.77,Bank Transfer,UK,0
1253,1230,2023-07-07,Books,180.12,Credit Card,UK,0
1254,1085,2023-02-26,Clothing,399.15,Bank Transfer,UK,0
1255,1473,2023-01-20,Books,316.36,PayPal,Germany,0
1256,1125,2023-09-30,Home,469.44,Bank Transfer,Germany,0
1257,1811,2023-04-29,Toys,343.06,Bank Transfer,Germany,0
1258,1536,2023-03-12,Home,289.39,PayPal,Germany,0
1259,1144,2023-01-04,Electronics,309.0,Bank Transfer,UK,0
1260,1524,2023-08-09,Books,471.76,PayPal,India,0
1261,1211,2023-01-14,Electronics,396.22,Bank Transfer,India,0
1262,1024,2023-01-03,Electronics,21.78,Credit Card,Germany,0
1263,1579,2023-08-04,Clothing,271.73,Bank Transfer,France,0
1264,1393,2023-08-17,Books,347.29,Credit Card,USA,0
1265,1066,2023-12-02,Electronics,376.86,Credit Card,France,1
1266,1232,2023-07-05,Toys,114.44,Credit Card,France,0
1267,1108,2023-02-24,Electronics,434.92,Credit Card,France,1
1268,1145,2023-09-11,Toys,478.36,Credit Card,India,0
1269,1110,2023-01-24,Clothing,125.99,PayPal,USA,1
1270,1227,2023-06-11,Electronics,442.48,PayPal,France,0
1271,1110,2023-06-07,Home,57.52,PayPal,Germany,0
1272,1469,2023-03-23,Clothing,37.3,Credit Card,India,0
1273,1033,2023-06-08,Toys,73.32,Bank Transfer,Germany,0
1274,1622,2023-07-07,Clothing,38.29,PayPal,Germany,0
1275,1775,2023-03-01,Electronics,424.06,Bank Transfer,France,0
1276,1935,2023-11-01,Books,38.93,Bank Transfer,Germany,0
1277,1368,2023-11-15,Books,143.12,Credit Card,USA,0
1278,1747,2023-07-30,Toys,60.84,Credit Card,Germany,0
1279,1594,2023-06-01,Toys,154.76,Credit Card,France,1
1280,1553,2023-04-19,Books,54.37,PayPal,Germany,0
1281,1424,2023-03-17,Toys,337.32,Credit Card,India,1
1282,1612,2023-01-30,Clothing,75.33,PayPal,India,1
1283,1517,2023-11-10,Home,427.4,PayPal,India,0
1284,1691,2023-04-27,Home,410.42,PayPal,UK,0
1285,1281,2023-12-22,Clothing,16.69,PayPal,India,0
1286,1319,2023-07-11,Home,448.91,Credit Card,India,0
1287,1737,2023-01-19,Electronics,24.18,PayPal,UK,0
1288,1442,2023-06-22,Clothing,127.43,Credit Card,India,0
1289,1951,2023-08-16,Toys,25.87,Credit Card,France,0
1290,1314,2023-12-16,Clothing,174.56,PayPal,India,0
1291,1876,2023-07-02,Books,261.79,Credit Card,India,0
1292,1965,2023-04-23,Toys,400.36,Bank Transfer,UK,0
1293,1740,2023-07-02,Books,175.61,Credit Card,France,0
1294,1376,2023-05-26,Toys,355.69,Credit Card,Germany,0
1295,1288,2023-11-15,Home,101.88,PayPal,USA,0
1296,1436,2023-04-26,Clothing,377.79,PayPal,France,1
1297,1661,2023-04-23,Electronics,125.64,Credit Card,Germany,0
1298,1276,2023-09-08,Toys,80.34,PayPal,France,0
1299,1709,2023-09-08,Toys,100.85,Bank Transfer,Germany,0
1300,1581,2023-10-30,Books,99.21,Bank Transfer,Germany,1
1301,1502,2023-11-09,Home,261.3,PayPal,France,0
1302,1623,2023-04-28,Books,423.95,Credit Card,UK,0
1303,1515,2023-10-28,Books,49.01,Bank Transfer,France,1
1304,1349,2023-06-10,Home,356.41,Bank Transfer,France,0
1305,1842,2023-07-17,Electronics,330.63,Credit Card,Germany,0
1306,1445,2023-09-17,Books,437.53,PayPal,USA,0
1307,1829,2023-05-28,Books,129.63,Bank Transfer,Germany,0
1308,1349,2023-08-28,Toys,230.55,Credit Card,India,0
1309,1606,2023-02-16,Home,463.66,Credit Card,France,0
1310,1663,2023-07-17,Clothing,333.4,Bank Transfer,France,0
1311,1822,2023-02-16,Electronics,200.5,PayPal,UK,0
1312,1136,2023-03-19,Electronics,74.39,Bank Transfer,Germany,0
1313,1758,2023-05-04,Home,138.62,Credit Card,UK,0
1314,1898,2023-03-16,Toys,294.8,Bank Transfer,France,0
1315,1242,2023-12-25,Toys,361.9,PayPal,Germany,0
1316,1542,2023-05-17,Home,70.97,Credit Card,Germany,0
1317,1039,2023-03-31,Toys,303.8,PayPal,India,0
1318,1228,2023-11-21,Electronics,279.67,Bank Transfer,India,0
1319,1547,2023-03-02,Electronics,261.84,Bank Transfer,USA,0
1320,1919,2023-05-18,Clothing,348.16,PayPal,India,0
1321,1222,2023-02-19,Home,420.35,Bank Transfer,Germany,0
1322,1005,2023-09-16,Books,168.26,PayPal,India,0
1323,1321,2023-04-17,Books,445.62,Bank Transfer,USA,0
1324,1467,2023-04-23,Clothing,88.71,PayPal,France,0
1325,1731,2023-12-16,Clothing,94.78,PayPal,India,0
1326,1074,2023-09-11,Toys,140.72,Credit Card,Germany,0
1327,1003,2023-04-28,Clothing,68.57,Credit Card,France,1
1328,1846,2023-07-17,Clothing,122.86,PayPal,Germany,0
1329,1645,2023-12-03,Books,62.14,Bank Transfer,France,0
1330,1117,2023-12-31,Toys,412.66,Bank Transfer,Germany,1
1331,1880,2023-02-20,Clothing,78.09,Bank Transfer,India,0
1332,1605,2023-09-02,Clothing,376.18,PayPal,India,0
1333,1503,2023-02-04,Toys,33.48,PayPal,USA,0
1334,1997,2023-10-29,Home,474.77,PayPal,France,0
